Código da Instalação de Transporte;Nome da Instalação de Transporte;Nome da Instalação de Gasoduto;Código da Instalação de Gasoduto;Tipo da Instalação do Gasoduto;Nome do Município da Instalação de Gasoduto;Nome da UF da Instalação de Gasoduto;Nome do Operador da Instalação de Gasoduto;Código do Operador da Instalação de Gasoduto;Nome do Carregador que usa a Instalação de Gasoduto;Código do Carregador que usa a Instalação de Gasoduto;Nome do Contrato da Instalação do Gasoduto;Nome da variável;01/07/2021;02/07/2021;03/07/2021;04/07/2021;05/07/2021;06/07/2021;07/07/2021;08/07/2021;09/07/2021;10/07/2021;11/07/2021;12/07/2021;13/07/2021;14/07/2021;15/07/2021;16/07/2021;17/07/2021;18/07/2021;19/07/2021;20/07/2021;21/07/2021;22/07/2021;23/07/2021;24/07/2021;25/07/2021;26/07/2021;27/07/2021;28/07/2021;29/07/2021;30/07/2021;31/07/2021
700514;Catu-Pilar;FAFEN-SERGAS - FAFEN-SE;292823;Ponto de Entrega;Laranjeiras;SE;Transportadora Associada de Gás S.A. - TAG;3006248349;Proquigel Química S.A. ;2,75E+13;Proquigel Saída;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700514;Catu-Pilar;FAFEN-SERGAS - FAFEN-SE;292823;Ponto de Entrega;Laranjeiras;SE;Transportadora Associada de Gás S.A. - TAG;3006248349;Proquigel Química S.A. ;2,75E+13;Proquigel Saída;Pressão Média;51,33;52,75;51,97;51,81;52,08;52,41;52,79;52,55;52,68;52,54;53,80;52,69;52,49;51,48;52,04;51,84;52,09;51,99;52,16;52,03;51,79;52,42;52,25;53,16;55,01;55,15;53,80;54,22;54,21;54,73;55,69
700503;GASBOL;;;;;;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema;420,94;538,79;32,63;356,36;560,43;357,81;1047,50;564,61;674,12;474,64;515,15;583,48;462,36;649,38;311,48;367,92;-39,86;-352,88;258,03;125,62;420,43;706,45;759,13;687,93;773,10;678,78;-110,45;-24,15;576,51;1254,01;996,06
700503;GASBOL;;;;;;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado;-148,92;-62,11;-477,03;-107,39;31,37;-146,16;488,23;97,31;134,18;-71,90;43,64;106,86;-6,65;181,79;-36,24;74,63;-321,06;-652,03;-11,50;-149,08;156,35;314,00;299,55;240,39;331,99;251,22;-639,78;-582,52;22,79;699,02;472,17
700503;GASBOL;;;;;;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais;8,04;15,47;0,00;0,00;29,70;11,96;7,18;7,45;21,47;15,47;0,00;0,00;7,80;8,77;7,53;8,07;0,00;24,21;7,80;0,00;0,00;0,00;0,00;0,00;16,57;0,24;0,00;0,00;0,00;10,00;0,00
700503;GASBOL;;;;;;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;;;;;;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilibrio Diário;-99,83;49,30;-2639,51;-2430,70;350,33;1297,65;1880,14;981,31;276,15;-1299,45;-2162,27;-357,22;-1220,55;-1417,56;477,45;1905,55;-1477,75;-2074,45;1064,98;1395,58;341,27;1657,82;-194,25;-2197,98;-2401,24;1757,65;1204,12;2160,72;2371,88;2991,77;-928,77
700503;GASBOL;;;;;;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado;-99,83;-50,53;-2690,04;-5120,74;-4770,41;-3472,76;-1592,62;-611,31;-335,16;-1634,60;-3796,87;-4154,09;-5374,64;-6792,21;-6314,76;-4409,20;-5886,95;-7961,40;-6896,41;-5500,83;-5159,56;-3501,74;-3695,99;-5893,97;-8295,21;-6537,56;-5333,44;-3172,73;-800,84;2190,93;1262,16
700503;GASBOL;;;;;;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento;77388,18;77338,88;79978,39;82409,09;82058,76;80761,11;78880,97;77899,66;77623,51;78922,95;81085,22;81442,44;82662,99;84080,56;83603,10;81697,55;83175,30;85249,75;84184,76;82789,18;82447,91;80790,09;80984,34;83182,32;85583,56;83825,91;82621,79;80461,07;78089,19;75097,42;76026,19
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CBA-E2020-PTB;Volume Solicitado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CBA-E2020-PTB;Volume Programado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CBA-E2020-PTB;Volume Realizado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP001CBA-E2021-PTB;Volume Solicitado;7790,30;7615,81;7436,68;7646,62;7553,87;7485,17;7795,59;7771,96;7574,57;7755,25;7595,52;7659,41;7709,29;7697,47;7679,05;7584,76;7648,65;7116,48;6559,94;7790,30;7751,58;6780,87;7644,05;7481,42;7595,52;7743,84;7662,26;7555,26;7593,81;7776,60;7651,75
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP001CBA-E2021-PTB;Volume Programado;7790,30;7615,81;7436,68;7646,62;7553,87;7485,17;7795,59;7771,96;7574,57;7755,25;7595,52;7659,41;7709,29;7697,47;7679,05;7584,76;7648,65;7116,48;6559,94;7790,30;7751,58;6780,87;7644,05;7481,42;7595,52;7743,84;7662,26;7555,26;7593,81;7776,60;7651,75
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP001CBA-E2021-PTB;Volume Realizado;10947,60;11293,62;10861,73;11241,85;11222,88;11388,57;11499,05;11343,01;11198,46;11168,16;11312,67;11101,79;11001,29;11166,45;10949,53;11161,46;10954,27;10576,96;10203,84;11396,25;11244,45;10920,60;11070,40;11047,81;11021,32;11275,96;11211,54;11384,17;11749,21;11131,90;10563,44
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Solicitado;5892,23;5869,94;5867,78;6029,80;5704,22;6170,14;6398,04;6812,49;6426,77;5945,37;5867,78;5407,16;5946,02;4600,83;2747,83;1908,99;980,25;402,43;2324,46;2037,75;2287,66;5311,04;6340,46;6208,85;6095,97;6149,03;6113,66;7031,88;6009,51;7192,43;5485,56
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Programado;5892,23;5869,94;5867,78;6029,80;5704,22;6170,14;6398,04;6812,49;6426,77;5945,37;5867,78;5407,16;5946,02;4600,83;2747,83;1908,99;980,25;402,43;2324,46;2037,75;2287,66;5311,04;6340,46;6208,85;6095,97;6149,03;6113,66;7031,88;6009,51;7192,43;5485,56
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Realizado;5990,12;6716,99;4484,38;5300,07;5973,40;7216,54;7052,21;7195,12;6367,90;4413,93;3764,97;5369,69;5313,16;4694,65;2597,08;2438,57;850,19;414,35;2390,59;2002,38;3936,24;6403,90;6502,44;3951,41;3303,25;7162,31;6142,87;6894,01;6044,62;8303,85;5486,49
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Solicitado;5843,33;6072,67;5867,78;5867,78;6284,64;5867,78;5314,99;4974,82;5521,75;5858,65;5867,78;6492,70;5867,78;7260,97;5678,95;4161,56;5062,59;6151,47;4770,91;3830,03;3598,91;4874,74;5569,91;5869,00;5867,78;5643,58;5783,35;4951,02;5867,78;4573,94;6406,88
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Programado;5843,33;6072,67;5867,78;5867,78;6284,64;5867,78;5314,99;4974,82;5521,75;5858,65;5867,78;6492,70;5867,78;7260,97;5678,95;4161,56;5062,59;6151,47;4770,91;3830,03;3598,91;4874,74;5569,91;5869,00;5867,78;5643,58;5783,35;4951,02;5867,78;4573,94;6406,88
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Realizado;5643,90;5918,12;6415,36;5845,84;6617,20;5779,81;5723,64;5632,81;5370,59;5908,40;5938,70;6116,83;5394,28;5799,02;5954,21;5957,47;4985,36;4314,61;5801,27;5672,78;5138,98;5890,00;5590,09;5490,88;5947,81;5986,85;6010,16;5800,11;6001,74;5855,86;5708,17
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700503;GASBOL;Corumbá (Mutun);18368;Ponto de Recebimento;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Pressão Média;68,00;67,25;68,49;69,37;69,21;69,13;68,31;67,50;68,36;67,97;68,58;68,53;68,41;69,78;72,32;68,65;66,25;66,65;67,21;67,84;70,00;68,59;68,59;68,59;68,59;68,59;68,59;68,59;66,10;65,93;66,59
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPAC 07;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700503;GASBOL;Guararema (EMR Guararema);271705;Ponto de Recebimento;Guararema;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Pressão Média;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Solicitado;3911,85;3308,37;3187,02;3267,62;4454,05;3244,64;3373,97;3244,64;3187,18;3031,44;2176,78;2444,91;3676,17;3773,96;5888,16;6202,57;6879,00;6986,00;6838,66;7774,73;7966,98;4655,76;4262,94;4743,12;4304,51;2485,66;2249,97;1762,21;2294,79;2628,28;3620,34
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Programado;3911,85;3308,37;3187,02;3267,62;4454,05;3244,64;3373,97;3244,64;3187,18;3031,44;2176,78;2444,91;3676,17;3773,96;5888,16;6202,57;6879,00;6986,00;6838,66;7774,73;7966,98;4655,76;4262,94;4743,12;4304,51;2485,66;2249,97;1762,21;2294,79;2628,28;3620,34
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Realizado;4039,29;2828,20;2752,22;2073,69;3417,73;3542,09;3613,65;3279,01;3535,95;3168,53;2065,02;2439,76;3979,02;3753,07;5881,10;6161,91;6506,54;6682,87;7346,34;7775,86;5613,30;4019,07;4163,73;4916,84;4367,77;2614,73;3936,29;3956,57;4581,11;2769,11;3562,05
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPA0001EME-E2021-PET;Volume Solicitado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPA0001EME-E2021-PET;Volume Programado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CPA0001EME-E2021-PET;Volume Realizado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP0022GSC-E2021-PET;Volume Solicitado;2933,89;2933,89;2933,89;2933,89;2637,24;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2745,63;2893,14;2933,89;2577,83;2595,60;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2660,06
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP0022GSC-E2021-PET;Volume Programado;2933,89;2933,89;2933,89;2933,89;2637,24;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2745,63;2893,14;2933,89;2577,83;2595,60;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2933,89;2660,06
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;CP0022GSC-E2021-PET;Volume Realizado;3048,71;3083,62;3050,23;3012,82;2580,78;3035,83;3051,45;3033,11;3009,04;3031,66;3037,11;3030,32;3013,29;3041,58;2855,13;3069,36;2877,43;2663,65;3078,44;2784,61;2778,74;3101,64;3055,16;3071,68;3059,45;3055,94;3049,41;3401,81;3263,24;3155,38;2853,47
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700503;GASBOL;GASCAR (EMR REPLAN);271706;Ponto de Recebimento;Paulínia;SP;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Pressão Média;66,18;69,45;72,84;68,26;71,91;67,38;70,02;64,10;61,36;68,06;72,58;70,44;74,31;74,41;74,74;70,37;69,97;73,68;71,12;66,97;65,65;63,78;64,43;65,15;72,75;67,76;70,58;76,14;70,66;66,17;63,09
700503;GASBOL;Corumbá;19581;Ponto de Entrega;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Corumbá;19581;Ponto de Entrega;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Corumbá;19581;Ponto de Entrega;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCO;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Corumbá;19581;Ponto de Entrega;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700503;GASBOL;Corumbá;19581;Ponto de Entrega;Corumbá;MS;Transportadora Brasileira Gasoduto Bolívia-Brasil S.A. - TBG;5;Petróleo Brasileiro S.A. - PETROBRAS;33000167;TCX;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
